node_id,address,name,countries,country_codes,sourceID,valid_until,note,working_address
14085364,Worldwide Trust Services Ltd.; Charlotte House; Shirley & Charlotte Streets; P.O. Box N-4825; Nassau; The Bahamas,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,worldwide trust services ltd charlotte house shirley and charlotte street po box n4825 nassau the bahamas
14085562,Yellow Elder Gardens; Nassau; Bahamas,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,yellow elder gardens nassau bahamas
14086500,Unit No D2.4 Ocean Club; Residences & Marina Phase 2; Island of Paradise Island; The Bahamas,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,unit no d24 ocean club residences and marina phase 2 island of paradise island the bahamas
14087509,(THE PRIVATE CORPORATION LIMITED AS TRUSTEE OF THE MANTOLINE TRUST)Charlotte House; Charlotte Street; P.O. Box N-65; Nassau; Bahamas,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,the private corporation limited as trustee of the mantoline trustcharlotte house charlotte street po box n65 nassau bahamas
14088148,1B Caves Point; West Bay Street; POB N-65; Nassau; Bahamas,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,1b caves point west bay street pob n65 nassau bahamas
14088419,UNIT 5; CAVES VILLAGE; WEST BAY STREET; N.P. BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,unit 5 caves village west bay street np bahamas
14089707,Union Court Building; Suite E-2; Elizabeth Avenue and Shirley Street; N 8188; Nassau; Bahamas,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,union court building suite e2 elizabeth avenue and shirley street n 8188 nassau bahamas
14090235,"2ND FLOOR, GOODMAN'S BAY CORPORATE CENTRE",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,second floor goodmans bay corporate centre
14090360,THE PINK HOUSE; HOPETOWN; ELBOW CAY; ABACO; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,the pink house hopetown elbow cay abaco bahamas
14090789,"ABE INTERNATIONAL LIMITED NTC LIMITED SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,abe international limited ntc limited suite e2 union court building elizabeth avenue and shirley street nassau bahamas
14090904,"ADMINOTIS S.A. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,adminotis sa suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14090919,"ADRIATIC SEA FISHERIES LTD. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,adriatic sea fisheries ltd suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091040,"ALADDIN INVESTMENTS LIMITED SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,aladdin investments limited suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091275,"ALRITE HOLDINGS LTD. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,alrite holdings ltd suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091337,"AMELEA OVERSEAS LIMITED SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,amelea overseas limited suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091350,"AMERICAN TRADE SUGAR INCORPORATED SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,american trade sugar incorporated suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091358,"AMESBURY HOLDING ENTERPRISES INC. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,amesbury holding enterprises inc suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091402,"ANAHEIM EQUITIES CORP. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,anaheim equities corp suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091417,"ANATOLE TRADING S.A. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,anatole trading sa suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091438,"ANDESCORP GROUP LLC SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,andescorp group llc suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091537,"ANTHEON BUSINESS S.A. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,antheon business sa suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091612,"APS Global Solutions Limited. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,aps global solutions limited suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14091648,ARCHES S.A. SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188  NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,arches sa saffrey square suite 205 bank lane po box n8188  nassau bahamas
14092028,AVIA CONSULTANTS LIMITED SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188  NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,avia consultants limited saffrey square suite 205 bank lane po box n8188  nassau bahamas
14006454,18 Parliament Street; Bayparl Building; Suite 11; Nassau; Bahamas,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,18 parliament street bayparl building suite 11 nassau bahamas
14006455,18 Parliament Street; Bayparl Building; Suite 11; P.O. Box AP 59205/3352; Nassau; Bahamas,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,18 parliament street bayparl building suite 11 po box ap 592053352 nassau bahamas
14092060,Azure Holdings; Inc. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,azure holdings inc suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14092120,"Balent Holdings B.V. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,balent holdings bv suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14092143,BALVENIE PROPERTIES LIMITED SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188 NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,balvenie properties limited saffrey square suite 205 bank lane po box n8188 nassau bahamas
14092341,BAYGROVE LIMITED SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188  NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,baygrove limited saffrey square suite 205 bank lane po box n8188  nassau bahamas
14092471,BENTLEY ASSOCIATES LIMITED SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188 NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,bentley associates limited saffrey square suite 205 bank lane po box n8188 nassau bahamas
14092656,"Blue Bridge Management Ltd SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,blue bridge management ltd suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14092738,"Boom International Investments Inc. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,boom international investments inc suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14092761,"BOSTONIAN SERVICES LLC SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,bostonian services llc suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14092876,BRIXWORTH HOLDINGS LIMITED  SAFFREY SQUARE SUITE 205 BANK LANE P.O. BOX N 8188 NASSAU BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,brixworth holdings limited  saffrey square suite 205 bank lane po box n 8188 nassau bahamas
14093129,CAMBRAY CONSULTANTS LIMITED SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188 NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,cambray consultants limited saffrey square suite 205 bank lane po box n8188 nassau bahamas
14093231,"CAREY SECURITIES CORPORATION SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,carey securities corporation suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14093385,CBH (BAHAMAS) LTD. CBH HOUSE P.O. BOX N-1724 NASSAU BAHAMAS *S.I.*,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,cbh bahamas ltd cbh house po box n1724 nassau bahamas si
14093532,"Champs-Elysees Corp SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,champselysees corp suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14093564,CHARLEMONT PROPERTIES LIMITED SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188  NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,charlemont properties limited saffrey square suite 205 bank lane po box n8188  nassau bahamas
14093914,COASTVIEW INTERNATIONAL LIMITED SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188  NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,coastview international limited saffrey square suite 205 bank lane po box n8188  nassau bahamas
14093970,COLORS IN BLOOM SAFFREY SQUARE SUITE 205 BANK LANE NASSAU BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,colors in bloom saffrey square suite 205 bank lane nassau bahamas
14094048,"CONAGRA C.V. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,conagra cv suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14094164,CORAL INVESTMENTS LIMITED  SAFFREY SQUARE SUITE 205 BANK LANE P.O. BOX N 8188 NASSAU BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,coral investments limited  saffrey square suite 205 bank lane po box n 8188 nassau bahamas
14094199,"CORPORACION DE BORBON DEL SUR S.A. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,corporacion de borbon del sur sa suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14094478,"CRUZ ORLADA SOCIEDAD ANONIMA SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,cruz orlada sociedad anonima suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14094534,"DACO LTD. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,daco ltd suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14094557,DAKOTA OVERSEAS LIMITED SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188  NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,dakota overseas limited saffrey square suite 205 bank lane po box n8188  nassau bahamas
14094629,"DARTHMOUTH CAPITAL INC. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,darthmouth capital inc suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14094697,DAWN INTERNATIONAL LIMITED  SAFFREY SQUARE SUITE 205 BANK LANE P.O. BOX N 8188 NASSAU BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,dawn international limited  saffrey square suite 205 bank lane po box n 8188 nassau bahamas
14094698,DAWNVILLE ESTATES LIMITED SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188  NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,dawnville estates limited saffrey square suite 205 bank lane po box n8188  nassau bahamas
14094750,"DELPHOS SERVICES INC. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,delphos services inc suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14094803,"DEPSAL TRADING LTD. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,depsal trading ltd suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14094938,"DINVEST INTERNATIONAL CORP. SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,dinvest international corp suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14094947,"DISTRIBUIDORA DE ELECTRONICA CENTROAMERICANA SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,distribuidora de electronica centroamericana suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14094975,"DOCKLAND ENTERPRISES LIMITED SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,dockland enterprises limited suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
14095034,DOTEK INTERNATIONAL LIMITED SAFFREY SQUARE; SUITE 205 BANK LANE P. O. BOX N-8188  NASSAU; BAHAMAS,,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,dotek international limited saffrey square suite 205 bank lane po box n8188  nassau bahamas
14095268,"Dunstable Limited SUITE E-2 UNION COURT BUILDING ELIZABETH AVENUE AND SHIRLEY STREET  NASSAU, BAHAMAS",,Bahamas,BHS,Panama Papers,The Panama Papers  data is current through 2015,,dunstable limited suite e2 union court building elizabeth avenue and shirley street  nassau bahamas
